Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
33	-5.000049	1.5963181	-2.0869825	-8.983644	100.0	70.14286	-5.2858086	0.4517374	-4.1889358	-7.5710745	68000	6.6757204e-09	2.877541	-0.016256692	-0.63124657	0.8249005	0.011283614	0.0985	79.0	1242.8269891738892
34	-4.4841566	1.2374527	-2.4455667	-6.910423	100.0	70.0	-4.623879	0.38391232	-3.6199834	-6.037087	70000	-2.2649764e-09	1.8648503	-0.015010811	-0.4194094	0.80353403	0.0043736584	0.064	79.0	1286.5153167247772
35	-4.307656	1.590865	-2.209036	-9.31878	100.0	67.965515	-4.116988	0.34735888	-3.0485406	-5.68748	72000	1.5974045e-08	2.332513	-0.01307673	-0.10294342	0.75913674	0.006313272	0.0575	79.0	1332.132815361023
36	-4.0934744	0.9534821	-2.4312155	-6.4883056	100.0	69.42857	-3.9355335	0.31373695	-3.1801975	-5.2886834	74000	2.6106834e-08	0.92090625	-0.013421456	-0.12189764	0.7407359	0.012844959	0.1065	79.0	1424.8838884830475
37	-3.834832	0.9644109	-2.2577	-5.7489815	100.0	69.67857	-3.6450303	0.38393056	-2.7343206	-4.8663225	76000	3.159046e-08	1.009015	-0.0132658025	-0.16517752	0.73123616	0.008636299	0.0725	79.0	1469.637321472168
38	-3.7608073	1.070664	-2.192614	-7.757537	100.0	69.92857	-3.4562197	0.29650903	-2.663115	-4.5662804	78000	-1.1086464e-08	1.1221266	-0.009640872	-0.076402426	0.72906655	0.00227648	0.0515	79.0	1514.8568868637085
39	-3.4673212	0.7034876	-2.2474043	-4.8378882	100.0	70.53571	-3.3928666	0.27283296	-2.6735384	-4.3247027	80000	-7.1525574e-10	0.6029431	-0.009535035	-0.117013335	0.715004	0.004220823	0.0555	79.0	1559.7651357650757
40	-3.4629502	0.8941482	-1.9695047	-5.3276267	100.0	70.0	-3.1026607	0.27795714	-2.3916664	-4.330551	82000	-8.702278e-09	0.7682335	-0.010381847	-0.035036862	0.72087866	0.011854849	0.0785	79.0	1603.1221914291382
41	-3.2735658	1.130492	-1.6913403	-7.437615	100.0	69.53571	-3.077566	0.25072384	-2.4445732	-3.999355	84000	1.1205673e-08	1.2961577	-0.0043608644	-0.106782675	0.69374514	0.01740272	0.2915	5.0	1647.35156583786
42	-3.2190304	0.9393246	-1.7003634	-5.1761603	96.55172413793103	70.92857	-2.887059	0.2554975	-2.2538245	-4.0099926	86000	-1.6689301e-09	0.89734566	-0.01123273	-0.06644189	0.6994176	0.004843268	0.089	79.0	1692.734614610672
43	-3.3706799	1.0598438	-1.6885675	-6.2477126	100.0	71.59259	-2.8316503	0.26012343	-2.1646981	-3.8303642	88000	-8.106232e-09	1.0851223	-0.01087001	-0.10005921	0.7144423	0.008340084	0.0965	79.0	1736.6940562725067
44	-3.40376	1.2389721	-1.5800576	-6.2617946	100.0	72.74074	-2.9980204	0.30368	-2.1909773	-4.021513	90000	-2.8610229e-08	1.6461186	-0.018405795	-0.3322407	0.7242264	0.009617914	0.0825	79.0	1779.7487211227417
45	-2.780492	0.73310053	-1.5189669	-4.1585407	100.0	72.0	-2.937709	0.4171477	-2.085466	-4.0290713	92000	-2.8848648e-08	1.0050901	-0.012125246	-0.4672982	0.67711025	0.0071341707	0.091	79.0	1881.073089838028
46	-3.1818624	1.0593847	-1.7988702	-5.4075856	96.55172413793103	70.89286	-2.4054947	0.24586229	-1.8768594	-3.3538563	94000	1.3828277e-08	1.1891052	-0.015384284	-0.24421477	0.69456	0.0035836592	0.0965	79.0	1923.2987258434296
47	-2.7441862	0.8598062	-1.3972745	-5.658887	96.55172413793103	70.89286	-2.8178773	0.3347605	-2.0614777	-3.834289	96000	-2.4557114e-08	0.9038512	-0.010228825	-0.23999101	0.66917557	0.017122025	0.1885	15.0	1962.3168861865997
48	-3.1013284	0.80965364	-2.0135524	-5.309299	100.0	70.85714	-2.3571045	0.3076476	-1.6914952	-3.331857	98000	2.5510788e-08	0.82259977	-0.012788563	-0.21661842	0.681364	0.004485015	0.089	79.0	2001.8444883823395
49	-2.8457944	0.60601354	-1.7052441	-4.146659	100.0	69.64286	-2.7219777	0.30476028	-1.9592623	-3.796625	100000	-5.00679e-09	0.37569013	-0.0059056347	-0.060639977	0.6716556	0.015352849	0.1795	4.0	2040.5934488773346
