Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
35	10.043792	1.2118651	12.378301	7.850136	0.0	79.0	11.149582	0.82968944	13.010934	7.574941	72000	-1.6331672e-08	2.5114965	-0.01851527	-1.4285905	0.8758035	0.0078679845	0.1365	79.0	143.5415542125702
36	11.075983	1.1777952	12.38653	7.502273	4.3478260869565215	88.818184	10.467757	0.594885	11.711041	8.5818	74000	2.3126603e-08	2.3171313	-0.016636517	-1.1371955	0.9138233	0.0029556036	0.095	79.0	146.78727293014526
37	11.18757	0.67929345	12.41202	9.552903	0.0	88.36364	11.4575	0.50629985	12.686556	9.481799	76000	-1.001358e-08	0.6227509	-0.015110079	-0.0931012	0.9168665	0.005146454	0.064	79.0	150.0716278553009
38	10.988965	1.0293629	12.246504	7.8679543	0.0	82.75	11.468636	0.47174537	12.481534	9.707279	78000	-7.152557e-09	0.8923771	-0.00714524	-0.06928027	0.8598248	0.015594054	0.201	8.0	153.12756276130676
39	11.686322	0.7104353	13.06289	9.947762	0.0	94.52381	11.6635895	0.48855123	12.614965	10.161465	80000	1.6689301e-09	0.7265073	-0.015632223	-0.37486222	0.9414322	0.008278585	0.096	79.0	156.15048384666443
40	11.878743	0.6492468	12.893086	10.100164	0.0	98.35	12.084156	0.5670069	13.195768	9.9337015	82000	1.3828277e-08	0.5984748	-0.0149910245	-0.18146944	0.9467767	0.0062124957	0.085	79.0	159.11595344543457
41	12.021677	0.88060504	13.112623	9.837076	5.555555555555555	113.29412	12.419068	0.40344042	13.095817	10.623568	84000	1.513958e-08	0.9002633	-0.01661768	-0.046449006	0.9761919	0.0050402596	0.1075	79.0	162.8271450996399
42	11.927109	0.50082356	13.025383	11.094439	5.88235294117647	116.4375	12.4931	0.4382508	13.214634	10.585112	86000	1.0967255e-08	0.26667514	-0.01771149	-0.049919024	0.9442377	0.010004385	0.131	79.0	165.3877294063568
43	12.044575	0.6075583	13.193396	10.842341	0.0	109.611115	12.310116	0.39021537	13.038552	11.169112	88000	-1.5735626e-08	0.4649611	-0.0029639702	-0.12465447	0.9165468	0.017295215	0.1245	5.0	167.9409327507019
44	12.275097	0.5565355	13.1666565	11.332268	0.0	100.63158	12.47586	0.4184758	13.189766	10.792191	90000	4.315376e-08	0.34701318	-0.020931184	-0.0955919	0.9065452	0.009548924	0.097	79.0	170.73028445243835
45	12.06082	0.64803755	13.335608	10.954454	0.0	107.833336	12.769574	0.49194556	13.557547	9.8976965	92000	-1.5735626e-08	0.4265241	-0.016517848	-0.09504372	0.9173429	0.0074759168	0.1195	79.0	173.47654604911804
46	12.2190695	0.5467771	13.114075	11.211812	0.0	109.44444	12.608674	0.45724976	13.298896	11.432748	94000	-3.8146974e-09	0.37386265	-0.01717226	-0.11253318	0.93950075	0.008865868	0.1145	79.0	176.24962711334229
47	12.514057	0.41268238	13.115479	11.6555395	0.0	119.6875	12.6890745	0.31942835	13.227377	11.700507	96000	3.1113625e-08	0.34314737	-0.0046600387	-0.17364746	0.92532176	0.015146242	0.1405	7.0	178.6789231300354
48	12.220836	0.47182962	12.705816	10.990341	0.0	100.63158	12.947036	0.36069545	13.613632	11.496047	98000	5.6385993e-08	0.27617496	-0.008444923	-0.085063934	0.8846529	0.015955783	0.193	6.0	181.31871390342712
49	12.309154	0.6474574	13.408755	11.057187	0.0	112.411766	12.749054	0.35023302	13.403361	11.500529	100000	-4.053116e-09	0.43218893	-0.0132693155	-0.06687692	0.913406	0.012288859	0.0675	79.0	183.98268294334412
