Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	-3.6437712	10.217472	8.150358	-28.709522	89.28571428571429	72.703705	-8.184001	6.639152	7.9621787	-26.872274	74000	0.013857166	49.55603	0.0	-12.806042	1.087672	0.01938128	0.0555	0.0	1450.2326548099518
37	-5.556742	10.564423	9.737392	-28.022648	92.85714285714286	73.888885	-9.756412	7.2587595	4.7199697	-26.559175	76000	0.0026438048	53.932705	0.0	-13.921452	1.0933386	0.038667094	0.0505	0.0	1493.991075515747
38	-4.0443125	9.456711	10.5279875	-26.335676	89.28571428571429	71.888885	-8.82976	7.6253924	10.520873	-28.827436	78000	0.005840801	46.584385	0.0	-11.287334	1.0911003	0.04352944	0.052	0.0	1538.2986450195312
39	-3.1378584	9.341433	8.8789625	-26.968508	85.18518518518519	74.61539	-8.16069	6.865725	6.013381	-25.876137	80000	0.00378824	43.868576	0.0	-6.0700226	1.0866599	0.021962844	0.0355	0.0	1583.4031393527985
40	-7.512271	10.244139	9.326517	-24.850954	92.85714285714286	74.03704	-8.08192	6.4965014	7.715484	-26.932411	82000	0.0051456853	67.637825	0.0	-23.735558	1.1031647	0.04023929	0.046	0.0	1627.9932160377502
41	-8.365884	12.7213335	9.323571	-28.396849	81.48148148148148	75.0	-12.909547	8.31597	5.719098	-29.114647	84000	-0.0024800238	52.066704	0.0	-12.250847	1.1151475	0.019851077	0.0255	0.0	1670.521742105484
42	-6.4650784	10.566939	8.80627	-28.949257	88.46153846153845	76.2	-8.543662	6.7106023	10.759892	-25.642914	86000	0.0033423982	70.87291	0.0	-10.759064	1.0918496	0.02554785	0.0345	0.0	1713.936401605606
43	-4.04419	9.676717	7.372263	-26.005043	92.5925925925926	74.03846	-10.602172	6.976141	7.8669443	-34.115955	88000	-0.00017056275	49.39818	0.0	-14.308006	1.0844386	0.033156805	0.043	0.0	1757.7748413085938
44	-8.278712	11.961487	10.6744	-27.062944	88.88888888888889	74.61539	-9.040594	8.289371	7.4503074	-29.040726	90000	0.0029562162	55.666553	0.0	-14.017345	1.0865816	0.031714913	0.038	0.0	1797.8285493850708
45	-6.7490625	10.885422	7.17554	-25.643824	80.76923076923077	79.24	-9.680883	8.065444	14.955237	-25.545454	92000	0.004689204	47.592525	0.0	-20.476578	1.101432	0.020926282	0.034	0.0	1873.033371925354
46	-2.5609477	8.042713	6.8726993	-23.588064	85.71428571428571	72.40741	-8.923721	6.657444	5.5416	-30.11811	94000	-0.0017596683	25.5737	0.0	-6.207798	1.080135	0.03801665	0.059	0.0	1923.9186334609985
47	-5.1980767	10.483024	5.832814	-27.547596	88.88888888888889	74.65385	-9.495861	7.788734	4.41424	-33.01507	96000	0.0009859295	40.444523	-0.0064563937	-11.024279	1.089543	0.015389133	0.026	10.0	1965.4049830436707
48	-1.625094	7.716888	7.775732	-27.265217	89.28571428571429	72.0	-6.70825	5.26118	4.393259	-24.800596	98000	0.015432089	40.82999	0.0	-7.064808	1.0493395	0.04802198	0.062	0.0	2005.8589515686035
49	-4.8444347	9.914676	8.263881	-27.437513	89.28571428571429	72.14815	-9.672033	7.418506	11.243158	-27.564276	100000	-0.00032959593	40.902065	0.0	-6.400303	1.0692554	0.041950487	0.0555	0.0	2045.696557044983
