Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
34	12.031237	0.53775626	13.177558	10.346996	0.0	120.63636	12.496177	0.51341075	13.93635	11.055923	140000	-2.3841857e-09	0.30269784	-0.010210716	-0.03875032	0.9580455	0.007412083	0.08575	79.0	200.39066290855408
35	12.19314	0.5432836	13.094875	11.022456	0.0	128.0	12.7015295	0.5543697	13.824592	10.728401	144000	4.708767e-09	0.32535487	-0.00905148	-0.076231405	0.93361056	0.010567718	0.085	79.0	204.9596507549286
36	12.244931	0.41981778	13.094616	11.162997	0.0	105.75676	12.620662	0.5069495	14.232937	10.996486	148000	6.437302e-09	0.2627387	-0.010812743	-0.055330917	0.91727394	0.008394561	0.08725	79.0	210.01796317100525
37	12.413791	0.48348105	13.408507	11.321377	0.0	107.054054	12.74341	0.41897985	13.863832	11.266374	152000	5.841255e-09	0.30470484	-0.011494036	-0.07709415	0.9073914	0.004202474	0.06325	79.0	215.09985828399658
38	12.463062	0.53521824	13.606428	10.98745	0.0	109.388885	12.9003105	0.49012047	14.263699	11.344677	156000	1.5497208e-09	0.27235374	-0.010125442	-0.0252987	0.8812189	0.0068856324	0.05925	79.0	219.96537399291992
39	12.372868	0.43799525	13.119005	11.224888	0.0	109.638885	13.014766	0.44916943	14.177885	11.489615	160000	1.6689301e-09	0.20164786	-0.011642977	-0.031160131	0.8765883	0.0067626145	0.06275	79.0	224.97456288337708
40	12.589819	0.520743	13.331668	11.2260895	0.0	110.166664	12.891285	0.45297462	14.133886	11.51687	164000	5.4836273e-09	0.2985167	-0.0037691179	-0.07304834	0.8668677	0.015489411	0.16575	7.0	229.70010256767273
41	12.573334	0.6326304	13.463551	10.906998	0.0	123.0625	13.18673	0.5186336	14.542944	11.777489	168000	6.437302e-09	0.35504737	-0.012490008	-0.0370242	0.8890504	0.0063256216	0.0815	79.0	234.040105342865
42	12.6687155	0.48248854	13.526284	11.564609	0.0	131.16667	13.145009	0.47751164	14.24175	11.673325	172000	4.6491624e-09	0.2321245	-0.009651181	-0.015872687	0.9155056	0.009494871	0.0785	79.0	238.07444190979004
43	12.793165	0.47407025	13.433526	11.632589	0.0	129.43333	13.23251	0.478807	14.259784	11.738326	176000	8.225441e-09	0.22505136	-0.009075643	-0.021001205	0.8942218	0.0056898943	0.06525	79.0	242.38214683532715
44	12.624405	0.56594145	13.4597	9.84196	0.0	119.393936	13.310209	0.4596406	14.395773	11.799305	180000	1.0251999e-08	0.2656235	-0.009993119	-0.062009364	0.8648283	0.005600506	0.052	79.0	247.2002398967743
45	12.603649	0.4734392	13.512917	11.689316	0.0	119.48485	13.180285	0.4702811	14.208151	11.64546	184000	1.001358e-08	0.19312729	-0.008391819	-0.006630853	0.8787367	0.010114758	0.08125	79.0	251.7356722354889
46	12.7223625	0.42644256	13.520998	11.689975	0.0	118.51515	13.149533	0.48071072	14.128727	11.634879	188000	2.3841857e-09	0.18726873	-0.011818144	-0.014462307	0.8627045	0.0114378445	0.10675	79.0	256.1780285835266
47	12.814571	0.45769718	13.794994	11.873059	0.0	117.29412	13.276488	0.46735662	14.19526	11.823279	192000	3.5762787e-10	0.21136107	-0.011615756	-0.02591592	0.8621987	0.006736058	0.09575	79.0	260.74120712280273
48	12.596745	0.519939	13.513451	11.616997	0.0	110.69444	13.290697	0.40013552	14.11674	11.976911	196000	-1.3113022e-09	0.28866428	-0.012565102	-0.049366057	0.83970845	0.008593475	0.0705	79.0	265.4874038696289
49	12.747378	0.35525534	13.593682	11.9932995	0.0	116.44118	13.134684	0.40466112	13.998854	11.917657	200000	2.1457671e-09	0.14836583	-0.010519429	-0.024447672	0.85073596	0.010147404	0.07275	79.0	270.0499618053436
