Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
32	9.670868	1.466139	12.184122	5.034388	10.714285714285714	71.96296	9.220383	1.3604246	11.430654	5.371079	66000	1.704693e-08	2.541191	-0.006539835	-1.1557751	0.8620338	0.015026835	0.2695	9.0	186.68374514579773
33	10.106561	1.1825819	11.937633	7.398549	0.0	82.041664	10.273708	0.95990044	12.059274	7.105174	68000	2.6226044e-09	1.0335262	-0.015234368	-0.16485924	0.9408711	0.0028283622	0.082	79.0	190.31199479103088
34	10.2722025	1.0272766	12.233429	7.7214365	3.7037037037037033	76.07692	10.455184	0.81615764	12.075982	7.3594303	70000	-1.3232231e-08	0.6642926	-0.01102805	-0.08682197	0.9073281	0.0050994908	0.0585	79.0	194.0416078567505
35	10.439715	0.95915926	12.061095	8.199526	0.0	80.75	10.807232	0.6951519	12.195689	8.323138	72000	-2.384186e-10	0.5932672	-0.0153251635	-0.040136814	0.9121157	0.0034214084	0.066	79.0	213.28061366081238
36	10.823074	1.0093176	12.116948	7.5718045	0.0	81.625	11.0656	0.48591566	12.165518	9.241903	74000	-1.4305114e-08	0.9359156	-0.01279874	-0.1868769	0.89059395	0.003861751	0.084	79.0	216.82938933372498
37	10.866014	1.0530609	12.473004	8.496125	4.166666666666666	86.391304	11.116651	0.61808467	12.340902	8.220861	76000	1.168251e-08	0.7862076	-0.014110408	-0.22072607	0.89926845	0.0055537466	0.083	79.0	220.2010371685028
38	11.3512	0.7812573	12.789601	9.77149	0.0	88.0	11.326889	0.8021994	12.903359	8.480402	78000	-2.2172928e-08	0.5950475	-0.01753062	-0.26079795	0.89851093	0.009488579	0.0965	79.0	224.34987354278564
39	11.509821	0.7992221	13.329302	9.720806	4.761904761904762	99.45	11.937429	0.6802382	13.715816	9.39046	80000	-1.0490417e-08	0.807741	-0.012785761	-0.15745938	0.92751867	0.004511639	0.0985	79.0	227.45364332199097
40	12.032311	0.61744595	12.928533	10.577998	5.263157894736842	110.27778	12.008962	0.5171785	13.164541	10.198926	82000	5.722046e-09	0.69099087	-0.008842827	-0.30864033	0.970303	0.015772551	0.1055	19.0	230.3142728805542
41	11.981092	0.60703766	12.889693	10.9288845	0.0	107.388885	12.376361	0.5117812	13.37319	10.907583	84000	-9.536743e-09	0.44092235	-0.0139668165	-0.089445174	0.94712305	0.006857821	0.0685	79.0	241.2766363620758
42	11.990075	0.8977996	13.276856	9.515454	0.0	104.10526	12.574985	0.38787878	13.343805	11.017288	86000	1.168251e-08	0.7106852	-0.01457067	-0.16620785	0.9074073	0.0070587657	0.0835	79.0	244.39514231681824
43	11.974143	1.029596	13.358122	9.259097	0.0	105.5	12.427155	0.6120515	13.62127	10.571726	88000	3.4689904e-08	1.1094794	-0.0114956815	-0.39367658	0.9082671	0.015397366	0.0865	17.0	247.16142582893372
44	12.115808	0.72158265	13.316558	10.392969	0.0	108.0	12.458132	0.47234303	13.324036	10.405926	90000	-9.6559525e-09	0.61679596	-0.018930767	-0.14846945	0.900877	0.004967768	0.098	79.0	250.1405918598175
45	11.89252	0.80450547	13.243003	9.246916	5.0	103.73684	12.441816	0.5030558	13.346185	11.1441145	92000	2.384186e-10	0.57312673	-0.013689004	-0.030715466	0.9106219	0.0040651234	0.06	79.0	255.86940360069275
46	12.500597	0.3973728	13.309865	11.708899	0.0	114.411766	12.547705	0.36790088	13.38997	11.109633	94000	5.722046e-09	0.38286382	-0.01169888	-0.2222839	0.8826601	0.00672949	0.051	79.0	259.1924819946289
47	12.22308	0.40163743	13.185612	11.592822	0.0	108.388885	12.922941	0.49321443	14.222581	11.319349	96000	-5.722046e-09	0.2662005	-0.019097682	-0.086570665	0.9228238	0.012031922	0.1165	79.0	262.3017408847809
48	12.497855	0.61591935	13.276346	11.012767	0.0	119.5625	12.761955	0.3824268	13.578624	11.541366	98000	5.2452087e-09	0.4407317	-0.007927313	-0.091420114	0.9202016	0.017079065	0.1995	7.0	265.0095360279083
49	12.536303	0.7176491	13.404729	10.727662	4.761904761904762	99.6	12.978312	0.50892395	14.625226	11.510627	100000	6.198883e-09	0.4627894	-0.016932957	-0.031019062	0.86378175	0.009581985	0.097	79.0	268.2136459350586
